SMILES
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1
CC[C@@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1/C(=C/OC)C(=O)OC
COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1
CC(C)C[C@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@@]1(C)CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(C)O)C1(C)C
COc1cccc(O)c1C(=O)OCc1cc(O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CC(C)(C)NC[C@@H](O)c1ccc(O)c(O)c1
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1O
COc1cc(OC)c(C=O)c(OC)c1
CCCC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](O)C[C@H]1OC[C@]13OC(C)=O
COc1cc(=O)oc(/C=C/C=C/C=C/C(C)=C/[C@@]2(C)O[C@H](C)[C@](C)(O)[C@H]2O)c1C
CC(C)=CCC[C@H](C)c1ccc(C)cc1
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@H]2C)O[C@@H](C)[C@@H]1O
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)c(-c5ccc(O)cc5)coc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
COc1cc(-c2coc3cc4c(cc3c2=O)C=CC(C)(C)O4)ccc1OC[C@@H](O)C(C)(C)O
O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@@H]1[C@@H]1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1ccc(O)cc1
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@@H]1[C@H]1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1ccc(O)cc1
COc1c(O)c(CC=C(C)C)cc2c1Oc1cc(O)c(CC=C(C)C)c(O)c1C(=O)O2
COC(=O)C1(O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C(O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1
COc1cc([C@@H]2c3c(cc(OC)c(O)c3OC)C[C@H](CO)[C@H]2CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O
CC[C@H](C)CCCCCCCCCCCCCCCCCCCOC(=O)c1cccc(O)c1O
COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)[N+](C)(C)CC3
O=C(/C=C/c1ccc(O)c2c1[C@H](C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1
COC(=O)/C=C/C=C/c1ccc2c(c1)OCO2
C[C@@H]1CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C
COc1cc(CCC(=O)C[C@H](O)CCc2ccc(O)c(OC)c2)ccc1O
CC1=C[C@@H]2/C=C(\C)CC[C@H](O)[C@H](O)/C=C/C(=O)O[C@]23C(=O)N[C@@H](CC(C)C)[C@@H]3[C@@H]1C
COc1cc(O)c(C(=O)CCc2ccc(O)cc2)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1
C/C=C1/C(=O)O[C@]23C=C[C@@H]4C(C(=O)OC)=CO[C@H](O[C@@H]12)[C@@H]43
COc1cc(O)c2c(O)c3c(=O)cc(C)oc3cc2c1C
Cc1coc2c1[C@H]1C=C(CC[C@@H]3O[C@@]3(C)C2)C(=O)O1
O=C1c2ccc(O)cc2OC[C@]1(O)Cc1ccc(O)c(O)c1
c1cc2c(c3c1C[C@H]1c4cc5c(cc4CCN1C3)OCO5)OCO2
COC(=O)/C=C\c1ccc(O)c(OC)c1
Cc1ccc2[nH]c3ccc(O)cc3c2c1
CC[C@H](C)C(=O)N[C@H]1CCCN1C(=O)/C=C/c1ccccc1
COc1c(OC)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1O
CC(C)=CCc1c(O)cc(O)c2c(=O)c3cc4c(c(O)c3oc12)OC(C)(C)C=C4
CC1(C)C=Cc2c(cc3occ(-c4ccc(O)cc4)c(=O)c3c2O)O1
O=C(CCCCc1ccc2c(c1)OCO2)N1CCCCC1
C/C=C(/C)C(=O)Oc1c(OC)c(OC)cc2c1-c1c(cc(OC)c(OC)c1OC)C[C@](C)(O)[C@@H](C)C2
COc1cc2oc(=O)ccc2c(OC)c1O
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@H](O)C(=O)O
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](C(=O)O)[C@@H](O)C(=O)O
COc1c(C)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1C
C[C@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@@H]1O
CC(C)=CCc1cc(-c2coc3c(CC=C(C)C)c(O)cc(O)c3c2=O)ccc1O
C/C(=C\C=C\[C@@]1(C)OC(=O)[C@]23CC=C(C(=O)O)CC[C@]2(O)[C@H]1CC3)C(=O)O
COc1cc(O)c2c(=O)cc(-c3cc(OC)c(OC)c(OC)c3)oc2c1
COc1cc2c(c(OC)c1OC)-c1c(cc(OC)c(OC)c1OC(=O)c1ccccc1)C[C@@H](C)[C@](C)(O)C2
CC(C)=CCc1cc2c(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3oc2c(O)c1O
COc1cc(OC)c2ccc(=O)oc2c1OCC=C(C)C
COc1cc(C[C@H](C)[C@H](C)Cc2cc(O)c(OC)c(OC)c2)cc(O)c1OC
COc1ccc2c(C[C@@H]3NC(=O)[C@@H]4CCCN4C3=O)c(CC=C(C)C)[nH]c2c1
C/C=C(\C)C(=O)Oc1c(OC)c(OC)cc2c1-c1c(cc(OC)c(OC)c1OC)C[C@](C)(O)[C@@H](C)C2
COc1c2c(cc3c1-c1c(cc4c(c1OC)OCO4)[C@H](OC(=O)c1ccccc1)[C@@](C)(O)[C@@H](C)C3)OCO2
O=c1ccc2cc3c(cc2o1)OCO3
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](C(=O)O)[C@H](O)C(=O)O
CC(C)=CCc1cc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)ccc1O
COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1O)OCO4
COc1ccc2c(c1OC)C(=O)O[C@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
CC(C)=CCc1cc(-c2coc3cc(O)ccc3c2=O)ccc1O
c1ccc2c(c1)CN1CCCC1=N2
COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4O)c3o2)cc1
O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1ccc(O)cc13)OCO2
COc1cc2ccc(=O)oc2c(OC)c1OC
COc1cccc2c1C[C@@H]1c3c(cc4c(c3-2)OCO4)CCN1C
COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1O
COc1cc(/C=C/c2ccccc2)cc(OC)c1
COC1=CC(=O)O[C@@H](/C=C/c2ccc3c(c2)OCO3)C1
COc1c(OC/C=C(\C)CCC=C(C)C)ccc2ccc(=O)oc12
C[C@@H]1CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(C)O)C1(C)C
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O
O=c1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc2c([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)cc(O)c(O)c12
COc1ccc2c(OC)c3ccoc3nc2c1OC
COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1O
CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12
COc1cc2oc(-c3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3)cc(=O)c2c(O)c1OC
CN1[C@H]2CC[C@@H]1C[C@@H](O)C2
COC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(OC)cc3)Oc3cc(O[C@@H]4O[C@@H]([C@H](O)CO)CO[C@H]4OC)cc(OC)c3[C@]2(O)[C@@H]1O
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
Cc1cc(=O)oc2c(O)c(O)ccc12
CSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
COc1cc(CCc2cc(OC)c(O)c(OC)c2)ccc1O
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@@H]1[C@H]1C(=O)c2c(O)cc(O)cc2O[C@H]1c1ccc(O)cc1
COc1cc([C@H]2OC[C@@H]3[C@H](c4ccc(OC)c(OC)c4)OC[C@H]23)ccc1O
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1
CC(C)=CCC/C(C)=C/CC/C(C)=C/COc1ccc2ccc(=O)oc2c1
CC(C)C1=C[C@H]2[C@@H](CC[C@]2(C)O)[C@](C)(O)CC1
O=C(O)/C=C/c1cccc([N+](=O)[O-])c1
C/C=C(/C)C(=O)O[C@@H]1Cc2c(ccc3ccc(=O)oc23)OC1(C)C
CC1(C)C=Cc2c(cc(O)c3c(=O)cc(CO)oc23)O1
COc1cc2c(cc1OC)-c1c3c(c(OC)c4c1[C@H](C2)N(C)CC4)OCO3
Cc1c(O)cc2c(c1O)C(=O)C[C@H](c1ccccc1)O2
C[N+](C)(C)CCc1ccc(O)cc1
COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2)c(O)c1
Cc1ccc2c(c1)[C@@H](C(C)C)CC[C@H]2C
COc1cc(OC)cc(C(=O)O)c1
Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O
CS[C@]1(CO)C(=O)N2[C@H]3C(=CC=C[C@@H]3O)C[C@@]2(SC)C(=O)N1C
O=C(N[C@H](COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)Cc1ccccc1)c1ccccc1
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1
CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CC1
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12
CN1C(=O)[C@](O)(Cc2cccc(O)c2)N(C)C(=O)[C@@H]1Cc1c[nH]c2cccc([N+](=O)[O-])c12
COC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(OC)cc3)Oc3cc(OC)cc(OC)c3[C@]2(O)[C@@H]1O
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1
COc1cc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)ccc1O
CC(=C\C(=O)O)/C=C(\C)C[C@H](C)CCCC[C@H]1OC(=O)[C@@H]1CO
O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O
COC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1
Cc1c(N)cccc1N
CC(=O)Oc1cc(OC(C)=O)c2c(=O)cc(-c3ccccc3)oc2c1
COc1cc(OC)cc(OC)c1
COc1c(O)cc(C[C@@]2(O)Oc3cc(O)cc(O)c3C2=O)cc1O
COc1c(O)cc(C[C@]2(O)Oc3cc(O)cc(O)c3C2=O)cc1O
O=C1c2c(O)cc(O)cc2O[C@]1(O)Cc1cc(O)c(O)c(O)c1
O=C1c2c(O)cc(O)cc2O[C@@]1(O)Cc1cc(O)c(O)c(O)c1
COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2
CC(C)c1c(O)ccc2c1CC[C@H]1C(C)(C)CCC[C@]21C
O=c1c(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CC1(C)[C@@H](O)C[C@H]2[C@](C)(O)[C@@H]3CC[C@@H]4[C@@H](O)[C@@]3(C[C@@H](O)[C@@]21O)C[C@@]4(C)O
Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(CO)c8c1c2c(c34)c(c65)c78
O=C(/C=C/c1ccc(O)c2c1[C@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
CCOC(=O)/C=C/c1ccc(O)c(OC)c1
CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2
COc1cc2c(cc1OC)[C@H](C)NCC2
CCOC(=O)C(C)=O
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
O=C(CCc1ccc(O)cc1)C[C@@H](O)CCc1ccc(O)cc1
Cc1cc(=O)oc2cc(O)c(O)cc12
O=C1OC[C@H]([C@@H](O)c2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2
C/C=C(/C)C(=O)O[C@@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)O)C(C)(C)O)[C@H]12
Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2
COc1cc(C(=O)O[C@@H]2[C@@H]3O[C@]3(CO)[C@H]3[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)OC=C[C@@H]23)ccc1O
COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1
CC[C@H]1[C@@H]2OC(=O)[C@@H](C)[C@@H]2[C@H]2C[C@@H]([C@@H]3C[C@H](C)C(=O)O3)N3CCCC[C@H]1[C@H]23
COc1c2ccccc2nc2occc12
O=C(O[C@@H]1[C@@H](O)[C@H](Oc2cc(O)c(C(=O)CCc3ccccc3)c(O)c2)O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]21)c1cc(O)c(O)c(O)c1
COc1c(C)c2c([nH]c1=O)C(=O)c1ccccc1C2=O
COc1c(O)c(O)cc2ccc3cccc(O)c3c12
CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCCNC(=O)C1=NO[C@]3(C=C(Br)C(OC)=C(Br)[C@@H]3O)C1)=NO2
O=C(O)C[C@@H]1C(=O)O[C@H]2[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC[C@H]2O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]3OC(=O)c2cc(O)c(O)c3c2[C@H]1[C@H](O)C(=O)O3
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12
CN1C(=O)[C@@]23CCCCN2C[C@@]12C[C@@]1(C(=O)Nc4c1ccc1c4OC=CC(C)(C)O1)C(C)(C)[C@H]2C3
COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CCc4c([nH]c5ccc(OC)cc45)[C@@H]3C[C@H]12
CCN1C[C@]2(COC)CC[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)C[C@@](OC(C)=O)([C@H]5[C@H]6OC(=O)c5ccc(OC)cc5)[C@@H]([C@H](OC)[C@H]23)[C@@H]14
O=C(/C=C/c1ccc(O)c(O)c1)O/C=C\c1ccc(O)c(O)c1
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O
CC(=O)CC[C@@H]1[C@H]([C@H]2C(=O)CC[C@]2(C)[C@@H](CC(C)C)c2c(O)c(C=O)c(O)c(C=O)c2O)C1(C)C
C[C@H]1OC(=O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C
COc1cc(O)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C[C@H]1C(=O)CC[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5C[C@](C)(C(=O)O)CC[C@]5(C)CC[C@]4(C)[C@H]3CC[C@@]21C
Cc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(c1)C(=O)c1cccc(O)c1C2=O
CO[C@H]1c2cc(C(C)C)c(O)c(O)c2[C@@]23CCCC(C)(C)[C@@H]2[C@@H]1OC3=O
CC[C@@H]1CN2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
CC[C@@]12CCCN3CC[C@]4(c5ccc(OC)c(O)c5N(C(C)=O)[C@@H]4CC1)[C@H]32
O=C(OC[C@H]1O[C@H](O)[C@@](O)(COC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1
COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
COc1cc(CO)c2c(OC)c(-c3c(OC)cc(C)c4c(OC)cc(=O)oc34)c(=O)oc2c1
Cc1cc(=O)c2c(o1)-c1cc(O)c(O)cc1OC2
N[C@@H](Cc1cccs1)C(=O)O
O=c1ccc2ccccc2[nH]1
COc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C
CC(=O)c1ccc2c(c1)OCO2
COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1
CC(C)C[C@H](N)C(N)=O
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1
CC(C)C[C@@H](N)C(N)=O
COc1cccc(C=O)c1OC
COc1ccc(C(C)=O)c(OC)c1
C/C1=C\CC[C@H](C)C(=O)C[C@@H](C(C)C)C(=O)C1
CC(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1
COc1cc(CC[C@@H](O)C[C@H](O)CCc2ccc(O)c(OC)c2)ccc1O
COc1cc(CC[C@H](O)C[C@H](O)CCc2ccc(O)c(OC)c2)ccc1O
C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1oc(OC)c(C)c(=O)c1C
CC(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1
COc1cc(CC[C@H](O)C[C@@H](O)CCc2ccc(O)c(OC)c2)ccc1O
